availability,description,id,image_link,link,price,title,item_group_id,condition,mobile_link,sale_price,description_html,additional_image_link,google_product_category,shipping_weight,brand,gender,age_group,product_type,size_type,size,size_system,colour,material,free_shipping_label,free_shipping_limit,shipping,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,variant_names,variant_values,average_review_rating,number_of_ratings,"number_of_reviews	"
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-9,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 16W",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,plus,16W,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-10,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 18W",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,plus,18W,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-11,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 20W",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,plus,20W,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-12,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 22W",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,plus,22W,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-13,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 24W",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,plus,24W,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: A Line, Hemline/Train: Knee-length, Neckline: Sweetheart, Back Style: Zipper, Sleeve Length: Sleeveless, Fabric: Tulle, Season: Summer, Embellishments: Beading/Pleats/Ruching, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Court/Reception/Celebrity",702506-14,https://img.dorriswedding.com/image/390x560/90/0/5fbedd7797c3d649/c13807d7b0f5276c3be953ced6f84a43.jpg,https://ms-grace.myshopify.com/products/angelic-crisscross-ruched-bodice-short-dress-with-beaded-waist,107.89 USD,"Angelic Crisscross Ruched Bodice Short Dress With Beaded Waist - white, size 26W",Wedding Dresses,new,,107.89 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >A Line</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Knee-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Zipper</td>
</tr>
<tr>
<td >Neckline</td>
<td >Sweetheart</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Sleeveless</td>
</tr>
<tr>
<td >Fabric</td>
<td >Tulle</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Beading, Pleats, Ruching",,Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,plus,26W,US,white,Tulle,TRUE,159 USD,CA::Standard:32.49 USD,Wedding Dresses,702506,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath, Hemline/Train: Ankle-length, Neckline: V-neck, Back Style: Low-V Back, Sleeve Length: Short Sleeve, Sleeve Style: Bat, Fabric: Lace, Season: Spring/Summer/Fall/Winter, Embellishments: Lace/Pleats/Embroidery, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Reception",704162-1,https://img.dorriswedding.com/image/390x560/90/0/a0e8d8888d972265/b086262770d0c4a37d65743d9c6449a0.jpg,https://ms-grace.myshopify.com/products/vintage-inspire-lace-1920s-retro-casual-v-neck-sheath-flutter-butterfly-sleeves-wedding-dress,188.99 USD,"Vintage Inspire Lace 1920s Retro Casual V-Neck Sheath Flutter Butterfly Sleeves Wedding Dress - white, size 2",Wedding Dresses,new,,188.99 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Ankle-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Low-V Back</td>
</tr>
<tr>
<td >Neckline</td>
<td >V-neck</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Short Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Lace, Pleats, Embroidery","https://img.dorriswedding.com/image/390x560/90/0/f5639e2bc1315d07/1d62b098b96cffbfee0e32d4ad750098.jpg, https://img.dorriswedding.com/image/390x560/90/0/54e5dcc530551aeb/dffcf22f2e358b522aad168e53f81dd2.jpg, https://img.dorriswedding.com/image/390x560/90/0/8366dcc9eaa342c9/180300ccbb5051f770032d03678c0740.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,2,US,white,Lace,TRUE,159 USD,CA::Expedited:0 USD,Wedding Dresses,704162,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath, Hemline/Train: Ankle-length, Neckline: V-neck, Back Style: Low-V Back, Sleeve Length: Short Sleeve, Sleeve Style: Bat, Fabric: Lace, Season: Spring/Summer/Fall/Winter, Embellishments: Lace/Pleats/Embroidery, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Reception",704162-2,https://img.dorriswedding.com/image/390x560/90/0/a0e8d8888d972265/b086262770d0c4a37d65743d9c6449a0.jpg,https://ms-grace.myshopify.com/products/vintage-inspire-lace-1920s-retro-casual-v-neck-sheath-flutter-butterfly-sleeves-wedding-dress,188.99 USD,"Vintage Inspire Lace 1920s Retro Casual V-Neck Sheath Flutter Butterfly Sleeves Wedding Dress - white, size 4",Wedding Dresses,new,,188.99 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Ankle-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Low-V Back</td>
</tr>
<tr>
<td >Neckline</td>
<td >V-neck</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Short Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Lace, Pleats, Embroidery","https://img.dorriswedding.com/image/390x560/90/0/f5639e2bc1315d07/1d62b098b96cffbfee0e32d4ad750098.jpg, https://img.dorriswedding.com/image/390x560/90/0/54e5dcc530551aeb/dffcf22f2e358b522aad168e53f81dd2.jpg, https://img.dorriswedding.com/image/390x560/90/0/8366dcc9eaa342c9/180300ccbb5051f770032d03678c0740.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,4,US,white,Lace,TRUE,159 USD,CA::Expedited:0 USD,Wedding Dresses,704162,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath, Hemline/Train: Ankle-length, Neckline: V-neck, Back Style: Low-V Back, Sleeve Length: Short Sleeve, Sleeve Style: Bat, Fabric: Lace, Season: Spring/Summer/Fall/Winter, Embellishments: Lace/Pleats/Embroidery, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Reception",704162-3,https://img.dorriswedding.com/image/390x560/90/0/a0e8d8888d972265/b086262770d0c4a37d65743d9c6449a0.jpg,https://ms-grace.myshopify.com/products/vintage-inspire-lace-1920s-retro-casual-v-neck-sheath-flutter-butterfly-sleeves-wedding-dress,188.99 USD,"Vintage Inspire Lace 1920s Retro Casual V-Neck Sheath Flutter Butterfly Sleeves Wedding Dress - white, size 6",Wedding Dresses,new,,188.99 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Ankle-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Low-V Back</td>
</tr>
<tr>
<td >Neckline</td>
<td >V-neck</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Short Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Lace, Pleats, Embroidery","https://img.dorriswedding.com/image/390x560/90/0/f5639e2bc1315d07/1d62b098b96cffbfee0e32d4ad750098.jpg, https://img.dorriswedding.com/image/390x560/90/0/54e5dcc530551aeb/dffcf22f2e358b522aad168e53f81dd2.jpg, https://img.dorriswedding.com/image/390x560/90/0/8366dcc9eaa342c9/180300ccbb5051f770032d03678c0740.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,6,US,white,Lace,TRUE,159 USD,CA::Expedited:0 USD,Wedding Dresses,704162,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath, Hemline/Train: Ankle-length, Neckline: V-neck, Back Style: Low-V Back, Sleeve Length: Short Sleeve, Sleeve Style: Bat, Fabric: Lace, Season: Spring/Summer/Fall/Winter, Embellishments: Lace/Pleats/Embroidery, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Reception",704162-4,https://img.dorriswedding.com/image/390x560/90/0/a0e8d8888d972265/b086262770d0c4a37d65743d9c6449a0.jpg,https://ms-grace.myshopify.com/products/vintage-inspire-lace-1920s-retro-casual-v-neck-sheath-flutter-butterfly-sleeves-wedding-dress,188.99 USD,"Vintage Inspire Lace 1920s Retro Casual V-Neck Sheath Flutter Butterfly Sleeves Wedding Dress - white, size 8",Wedding Dresses,new,,188.99 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Ankle-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Low-V Back</td>
</tr>
<tr>
<td >Neckline</td>
<td >V-neck</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Short Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Lace, Pleats, Embroidery","https://img.dorriswedding.com/image/390x560/90/0/f5639e2bc1315d07/1d62b098b96cffbfee0e32d4ad750098.jpg, https://img.dorriswedding.com/image/390x560/90/0/54e5dcc530551aeb/dffcf22f2e358b522aad168e53f81dd2.jpg, https://img.dorriswedding.com/image/390x560/90/0/8366dcc9eaa342c9/180300ccbb5051f770032d03678c0740.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,8,US,white,Lace,TRUE,159 USD,CA::Expedited:0 USD,Wedding Dresses,704162,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath, Hemline/Train: Ankle-length, Neckline: V-neck, Back Style: Low-V Back, Sleeve Length: Short Sleeve, Sleeve Style: Bat, Fabric: Lace, Season: Spring/Summer/Fall/Winter, Embellishments: Lace/Pleats/Embroidery, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Reception",704162-5,https://img.dorriswedding.com/image/390x560/90/0/a0e8d8888d972265/b086262770d0c4a37d65743d9c6449a0.jpg,https://ms-grace.myshopify.com/products/vintage-inspire-lace-1920s-retro-casual-v-neck-sheath-flutter-butterfly-sleeves-wedding-dress,188.99 USD,"Vintage Inspire Lace 1920s Retro Casual V-Neck Sheath Flutter Butterfly Sleeves Wedding Dress - white, size 10",Wedding Dresses,new,,188.99 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Ankle-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Low-V Back</td>
</tr>
<tr>
<td >Neckline</td>
<td >V-neck</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Short Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Lace, Pleats, Embroidery","https://img.dorriswedding.com/image/390x560/90/0/f5639e2bc1315d07/1d62b098b96cffbfee0e32d4ad750098.jpg, https://img.dorriswedding.com/image/390x560/90/0/54e5dcc530551aeb/dffcf22f2e358b522aad168e53f81dd2.jpg, https://img.dorriswedding.com/image/390x560/90/0/8366dcc9eaa342c9/180300ccbb5051f770032d03678c0740.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,10,US,white,Lace,TRUE,159 USD,CA::Expedited:0 USD,Wedding Dresses,704162,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath, Hemline/Train: Ankle-length, Neckline: V-neck, Back Style: Low-V Back, Sleeve Length: Short Sleeve, Sleeve Style: Bat, Fabric: Lace, Season: Spring/Summer/Fall/Winter, Embellishments: Lace/Pleats/Embroidery, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Reception",704162-6,https://img.dorriswedding.com/image/390x560/90/0/a0e8d8888d972265/b086262770d0c4a37d65743d9c6449a0.jpg,https://ms-grace.myshopify.com/products/vintage-inspire-lace-1920s-retro-casual-v-neck-sheath-flutter-butterfly-sleeves-wedding-dress,188.99 USD,"Vintage Inspire Lace 1920s Retro Casual V-Neck Sheath Flutter Butterfly Sleeves Wedding Dress - white, size 12",Wedding Dresses,new,,188.99 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Ankle-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Low-V Back</td>
</tr>
<tr>
<td >Neckline</td>
<td >V-neck</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Short Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Lace, Pleats, Embroidery","https://img.dorriswedding.com/image/390x560/90/0/f5639e2bc1315d07/1d62b098b96cffbfee0e32d4ad750098.jpg, https://img.dorriswedding.com/image/390x560/90/0/54e5dcc530551aeb/dffcf22f2e358b522aad168e53f81dd2.jpg, https://img.dorriswedding.com/image/390x560/90/0/8366dcc9eaa342c9/180300ccbb5051f770032d03678c0740.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,12,US,white,Lace,TRUE,159 USD,CA::Expedited:0 USD,Wedding Dresses,704162,,,,,,,,
preorder,"The dress is made-to-order by professional tailors. You can choose from 6 colors, regular sizes 2 to 16 and plus sizes 16w to 26W. Customization service is also available according to your special requirement. Silhouette: Sheath, Hemline/Train: Ankle-length, Neckline: V-neck, Back Style: Low-V Back, Sleeve Length: Short Sleeve, Sleeve Style: Bat, Fabric: Lace, Season: Spring/Summer/Fall/Winter, Embellishments: Lace/Pleats/Embroidery, Style: Simple/Casual/Vintage/Informal/Elegant/Romantic/Modern, Occasion: Beach/Country/Garden/Reception",704162-7,https://img.dorriswedding.com/image/390x560/90/0/a0e8d8888d972265/b086262770d0c4a37d65743d9c6449a0.jpg,https://ms-grace.myshopify.com/products/vintage-inspire-lace-1920s-retro-casual-v-neck-sheath-flutter-butterfly-sleeves-wedding-dress,188.99 USD,"Vintage Inspire Lace 1920s Retro Casual V-Neck Sheath Flutter Butterfly Sleeves Wedding Dress - white, size 14",Wedding Dresses,new,,188.99 USD,"<style><!--
tr:nth-child(even) {
  background-color: #D6EEEE;
  }
--></style>
Specifications
<table >
<tbody>
<tr></tr>
<tr>
<td >Silhouette</td>
<td >Sheath</td>
</tr>
<tr>
<td >Hemline/Train</td>
<td >Ankle-length</td>
</tr>
<tr>
<td >Back Style</td>
<td >Low-V Back</td>
</tr>
<tr>
<td >Neckline</td>
<td >V-neck</td>
</tr>
<tr>
<td >Sleeve Length</td>
<td >Short Sleeve</td>
</tr>
<tr>
<td >Fabric</td>
<td >Lace</td>
</tr>
<tr>
<td >Embellishments</td>
<td >Lace, Pleats, Embroidery","https://img.dorriswedding.com/image/390x560/90/0/f5639e2bc1315d07/1d62b098b96cffbfee0e32d4ad750098.jpg, https://img.dorriswedding.com/image/390x560/90/0/54e5dcc530551aeb/dffcf22f2e358b522aad168e53f81dd2.jpg, https://img.dorriswedding.com/image/390x560/90/0/8366dcc9eaa342c9/180300ccbb5051f770032d03678c0740.jpg",Apparel & Accessories > Clothing > Wedding & Bridal Party Dresses > Wedding Dresses,1.5 kg,Ms. Grace,female,adult,Home > Women > Dresses > Wedding Dresses,regular,14,US,white,Lace,TRUE,159 USD,CA::Expedited:0 USD,Wedding Dresses,704162,,,,,,,,
